term,definition,POS,notes
разорвать,"to burst, to explode",v pf,impersonal] 
разорваться,"to break, to tear, to burst",v pf,
разорваться,"to burst, to go off, to explode",v pf,
разорваться,to struggle to do (cope with) everything at once,v pf,colloquial] 
разорение,"(financial, economical) ruin, bankruptcy",noun,
разорение,"devastation, ravage",noun,
разорить,"to destroy, to ravage",v pf,
разорить,"to ruin, to bring to ruin",v pf,
разориться,"to ruin oneself, to come to ruin",v pf,
разориться,"to spend money (on), to fork out money (for)",v pf,colloquial] 
разоружать,to disarm,v impf,
разоружение,disarmament (the reduction of military forces and armaments),noun,
разоружить,to disarm,v pf,
разорять,"to destroy, to ravage",v impf,
разорять,"to ruin, to bring to ruin",v impf,
разоряться,"to ruin oneself, to come to ruin",v impf,
разоряться,"to spend money (on), to fork out money (for)",v impf,colloquial] 
разоряться,"to shout, to clamor, to make a din, to drone on, to drivel on, to nag (at), to carp (at)",v impf,vernacular] 
разослать,"to send (about, round), to distribute, to circulate",v pf,
разостлать,"to spread (out), to lay",v pf,
разостлаться,to spread,v pf,colloquial] 
разостлаться,"to fawn (upon), to bow and scrape (before)",v pf,colloquial] 
разочарование,disappointment (emotion),noun,
разочарованно,"with disappointment, disappointedly",adv,
разочарованный,disappointed [in someone or something],adj,
разочарованный,pessimistic,adj,
разочарованный,sad,adj,
разочаровать,"to disappoint, to underwhelm, to disillusion, to disenchant",v pf,
разочароваться,to be disappointed (in smb; with smth),v pf,
разочаровывать,"to disappoint, to underwhelm, to disillusion, to disenchant",v impf,
разочаровываться,to be disappointed (in smb; with smth),v impf,
разрабатывать,"to work out, to elaborate, to develop, to design, to engineer, to devise",v impf,
разрабатывать,"to exploit, to work up (mining)",v impf,
разрабатывать,"to cultivate, to till",v impf,
разрабатывать,"to exhaust, to use up",v impf,
разрабатываться,"to begin to work with a zest, to get involved with one's work",v impf,
разрабатываться,to begin to work/run smoothly,v impf,
разработать,"to work out, to elaborate, to develop, to design, to engineer, to devise",v pf,
разработать,"to exploit, to work up (mining)",v pf,
разработать,"to cultivate, to till",v pf,
разработать,"to exhaust, to use up",v pf,
разработаться,"to begin to work with a zest, to get involved with one's work",v pf,
разработаться,to begin to work/run smoothly,v pf,
разработка,"development, designing, elaboration",noun,
разработка,cultivation,noun,agriculture] 
разработка,mine workings,noun,
разработчик,developer,noun,
разработчик,"designer, design group",noun,
разражаться,"(war, storm etc.) to break out, to burst out",v impf,
разражаться,"to burst (into), to burst (out)",v impf,
разразиться,"(war, storm etc.) to break out, to burst out",v pf,
разразиться,"to burst (into), to burst (out)",v pf,
разрастание,"expansion, spreading, sprawl",noun,
разрастаться,"to grow, to expand, to spread (out), to grow thick, to bush out",v impf,
разрастись,"to grow, to expand, to spread (out), to grow thick, to bush out",v pf,
разрез,cut,noun,
разрез,section (cutting),noun,
разрез,"open-pit mine, strip mine",noun,
разрезать,"to cut off, to bisect",v pf,
разрезать,"to cut off, to bisect",v impf,
разрешать,"to permit, to allow",v impf,
разрешать,"to solve, to resolve",v impf,
разрешать,to authorize,v impf,
разрешать,to settle (a problem),v impf,
разрешаться,to be solved,v impf,
разрешаться,to be settled/resolved,v impf,
разрешаться,to be allowed,v impf,
разрешающий,"permissive, approbative (giving authorization or approval)",adj,
разрешение,"permission, authorization, approval",noun,
разрешение,solution,noun,
разрешение,settlement,noun,
разрешение,resolution (of a screen or picture),noun,computing] 
разрешимый,solvable,adj,
разрешить,"to permit, to allow, to let",v pf,
разрешить,to authorize,v pf,
разрешить,"to solve, to settle, to resolve",v pf,
разрешиться,to be solved,v pf,
разрешиться,to be settled/resolved,v pf,
разрешиться,to be allowed,v pf,
разрисовать,"to draw all over, to cover with drawings",v pf,
разрисовывать,"to draw all over, to cover with drawings",v impf,
разрозненный,"odd, incomplete",adj,
разрозненный,"separate, uncoordinated",adj,
разрознивать,to break up [a set of things],v impf,
разрознить,to break up [a set of things],v pf,
разрубать,"to cut up, to chop up",v impf,
разрубить,"to cut up, to chop up",v pf,
разруха,"ruin, devastation",noun,
разрушать,"to destroy, to demolish, to wreck",v impf,
разрушать,to ruin,v impf,
разрушать,"to frustrate, to blast, to blight, to wreck",v impf,
разрушаться,"to go to ruin, to collapse",v impf,
разрушаться,"to fail, to fall to the ground",v impf,
разрушение,"destruction, demolition, devastation (the act of destroying)",noun,
разрушенный,ruined; destroyed,adj,
разрушитель,"destroyer, depredator",noun,
разрушительный,destructive,adj,
разрушить,"to destroy, to demolish, to wreck",v pf,
разрушить,to ruin,v pf,
разрушить,"to frustrate, to blast, to blight, to wreck",v pf,
разрушиться,"to go to ruin, to collapse",v pf,
разрушиться,"to fail, to fall to the ground",v pf,
разрыв,rupture,noun,
разрыв,explosion,noun,
разрыв,"break, gap",noun,
разрывать,"to rend, to sever",v impf,
разрывать,"to dig, to excavate",v impf,
разрывать,to jumble,v impf,
разрываться,"to break, to tear, to burst",v impf,
разрываться,"to burst, to go off, to explode",v impf,
разрываться,to struggle to do (cope with) everything at once,v impf,colloquial] 
разрывный,discontinuous,adj,mathematics] 
разрыдаться,to burst into tears/sobs,v pf,
разрыхлитель,aerator-fluffer,noun,
разрыхлитель,detergent,noun,
разрыхлитель,baking powder,noun,
разрыхлять,to loosen,v impf,
разрыхлять,"to make light, to hoe",v impf,
разряд,"category, class",noun,
разряд,discharge,noun,
разряд,unloading,noun,
разряд,"numerical place, digit",noun,
разрядить,to discharge (battery),v pf,
разрядить,to ease (tensions),v pf,
разрядить,to dress someone (in a fancy way),v pf,
разрядить,to increase distance between letters,v pf,typography] 
разрядка,discharge,noun,electricity] 
разрядка,"(of weapon) discharge, unloading",noun,
разрядка,relaxation,noun,
разрядка,spacing,noun,polygraphy] 
разряжать,to discharge,v impf,
разряжать,to defuse,v impf,
разряжаться,"to self-discharge, to run out (for a battery)",v impf,
разубедить,to dissuade,v pf,
разубеждать,to dissuade,v impf,
разувать,to take somebody's shoes off,v impf,
разувать,"to deprive of, to take away",v impf,figurative] 
разуваться,to take one's shoes off,v impf,
разузнавать,"to find out, to make inquiries (about), to try to find out",v impf,colloquial] 
разузнать,"to find out, to make inquiries (about), to try to find out",v pf,colloquial] 
разукрасить,"to adorn, to decorate",v pf,
разукрасить,"to beautify, to embellish (a song, performance, etc.)",v pf,
разукрашивать,"to adorn, to decorate",v impf,
разукрашивать,"to beautify, to embellish (a song, performance, etc.)",v impf,
разукрашивать,to embellish (a story),v impf,"colloquial, figurative] "
разукрашивать,"to beat to the point of leaving bruises or abrasions, to beat black and blue",v impf,low colloquial] 
разум,"reason, mind, intellect",noun,
разумеется,"it goes without saying, of course (it's obvious, apparent or clear)",idiom,
разумение,"understanding, comprehension",noun,
разуметь,to understand (to be aware of the meaning of),v impf,"dated, poetic] "
разуметься,to be meant / understood; to be taken to mean,v impf,impersonal] 
разумно,"reasonably, judiciously, wisely, rationally",adv,
разумно,"cleverly, sensibly",adv,
разумность,"reasonableness, rationality, sanity",noun,
разумный,rational,adj,
разумный,"reasonable, sensible",adj,
разумный,"clever, wise",adj,
разуть,to take somebody's shoes off,v pf,
разуть,"to deprive of, to take away",v pf,figurative] 
разуться,to take one's shoes off,v pf,
разучивать,"to learn, to prepare to perform",v impf,
разучиваться,"to lose the skill (of), to forget (how to)",v impf,
разучить,"to learn, to prepare to perform",v pf,
разучиться,"to lose the skill (of), to forget (how to)",v pf,
разъебать,"to break, to crash, to crush, to smash, to shatter",v pf,vulgar] 
разъебать,"to defeat, to beat, to smash",v pf,vulgar] 
разъебать,"to knock, to hurt badly, to break, to fracture, to damage severely (a body part)",v pf,vulgar] 
разъебать,to kick ass,v pf,vulgar] 
разъедать,"to eat away, to corrode",v impf,
разъединить,"to separate, to part, to disjoin",v pf,
разъединить,"to disconnect, to break, to cut off",v pf,
разъединять,"to separate, to part, to disjoin",v impf,
разъединять,"to disconnect, to break, to cut off",v impf,
разъезд,departure,noun,
разъезд,travelling,noun,
разъезд,moving into separate homes,noun,
разъезд,"passing track, double track section, halt",noun,railroads] 
разъезд,mounted patrol,noun,military] 
разъезжать,"to drive about, to ride about, to travel about",vi impf,
разъезжаться,"to depart, to leave",v impf,
разъезжаться,to disperse,v impf,
разъезжаться,"to pass by one another (on a narrow road, etc.)",v impf,
разъезжаться,"to pass by and miss one another, to fail to meet",v impf,
разъезжаться,"to separate, to break up (of a couple)",v impf,
разъезжаться,to fall apart,v impf,colloquial] 
разъесть,"to eat away, to corrode",v pf,
разъехаться,"to depart, to leave",v pf,
разъехаться,to disperse,v pf,
разъехаться,"to pass by one another (on a narrow road, etc.)",v pf,
разъехаться,"to pass by and miss one another, to fail to meet",v pf,
разъехаться,"to separate, to break up (of a couple)",v pf,
разъехаться,to fall apart,v pf,colloquial] 
разъём,"socket, slot, connector",noun,
разъярённый,"angry, mad, furious, enraged",adj,
разъярить,"to infuriate, to enrage, to rouse to fury",v pf,
разъярять,"to infuriate, to enrage, to rouse to fury",v impf,
разъяснение,"clarification, explanation, elucidation, interpretation",noun,
разъяснительный,explanatory,adj,
разъяснить,"to explain, to interpret",v pf,
разъяснить,"to clear up, to become clear [of the weather]",v pf,low colloquial] 
разъяснять,"to explain, to interpret",v impf,
разыграть,"to play, to perform",v pf,
разыграть,"to raffle off, to draw",v pf,
разыграть,"to play a trick, to play a practical joke, to pull one's leg",v pf,colloquial] 
разыграться,to become frolicsome,v pf,
разыграться,"(pianist, actor etc) to warm up",v pf,
разыграться,"(wind, sea etc) to rise, to break",v pf,
разыграться,to run high,v pf,
разыграться,"to unfold, to develop, to take place",v pf,
разыгрывать,"to play, to perform",v impf,
разыгрывать,"to raffle off, to draw",v impf,
разыгрывать,"to play a trick, to play a practical joke, to pull one's leg",v impf,colloquial] 
разыгрываться,to become frolicsome,v impf,
разыгрываться,"(pianist, actor etc) to warm up",v impf,
разыгрываться,"(wind, sea etc) to rise, to break",v impf,
разыгрываться,to run high,v impf,
разыгрываться,"to unfold, to develop, to take place",v impf,
разыскать,to find,v pf,
разыскивать,"to search, to look (for)",v impf,
разыскной,"searching, investigation",adj,relational] 
Раиса,given name,noun,
рай,"paradise, heaven",noun,
райисполком,district executive committee,noun,Soviet Union] 
райком,district committee,noun,Soviet Union] 
район,district,noun,
район,"region, area",noun,
районирование,division into districts,noun,
районный,district; regional,adj,relational] 
райский,"paradisiacal, paradisiac, Edenic",adj,
райцентр,capital/centre of a district/region,noun,
райя,"rayah, the non-Muslim population in the Ottoman Empire",noun,
рак,"crawfish, crayfish",noun,
рак,Cancer,noun,"astronomy, astrology] "
рак,cancer (disease of uncontrolled cellular proliferation),noun,disease] 
рак,canker,noun,disease] 
Рак,Cancer (a constellation of the zodiac in the shape of a crab),prop,constellation] 
Рак,"Cancer (the zodiac sign for the crab, covering June 22–July 22)",prop,astrology] 
рака,shrine (a massive tomb holding the relics of a saint’s body),noun,
ракель,doctor blade,noun,printing] 
ракета,rocket (vehicle propelled by a rocket engine),noun,
ракета,missile,noun,
ракета-носитель,"launch vehicle, carrier rocket",noun,
ракетка,"racket, racquet [implement]",noun,
ракетка,small rocket,noun,
ракетно-космический,space rocket,adj,relational] 
ракетный,missile,adj,relational] 
ракетный,rocket,adj,relational] 
ракита,"sallow, willow (Salix fragilis, Salix caprea) (tree or wood)",noun,
ракита,broom,noun,
ракля,steel ruler used in textile printing machines to remove excess paint from the surface of the printing shaft,noun,
ракля,spatula for leveling self-leveling concrete,noun,
раковина,shell (hard calcareous external covering of mollusks),noun,
раковина,"pinna, auricle, helix (the external ear)",noun,anatomy] 
раковина,"sink, washbowl, basin, bowl",noun,
раковина,vesicle,noun,
раковина,bandstand,noun,
раковина,"blister, cavity, bubble, flaw, blowhole",noun,metallurgy] 
раководство,crawfish farming,noun,
раковый,"crawfish, crayfish",adj,relational] 
раковый,cancer (medical condition); cancerous,adj,relational] 
раком,"ass-backwards [moving backwards, rear end first; or hopelessly misguided]",adv,colloquial] 
раком,doggy style,adv,"colloquial, vulgar] "
раком,bent over [ready to be sexually penetrated],adv,"colloquial, vulgar, often, figurative] "
ракообразное,crustacean (arthropod of the subphylum Crustacea),noun,
ракурс,"angle, foreshortening",noun,"painting, cinematography, photography] "
ракурс,"angle, viewpoint, perspective",noun,
ракушка,"diminutive of раковина: shell, seashell",noun,
ракша,roller,noun,bird] 
ралли,rally (motor racing event),n inan,
рало,plough (plow),noun,
рама,"frame (structural elements of a building, bicycle, or other constructed object)",noun,
рама,"frame [of a photo, picture, etc.]",noun,
рама,window frame,noun,
рамадан,Ramadan,noun,"Islam, usually, uncountable] "
Рамадан,alternative case form of рамадан,prop,
рамазан,Ramadan,noun,"Islam, usually, uncountable] "
Рамазан,alternative case form of рамазан,prop,
рамбутан,rambutan (fruit),noun,
рамка,frame,noun,
рамка,framework,noun,
рамка,limits,noun,
рамка,metal detector (walk-through),noun,
рамочка,diminutive of рамка,noun,
рампа,footlights,noun,theater] 
рампа,"low barrier along the proscenium, hiding the lights",noun,theater] 
рампа,low barrier separating a box from the auditorium,noun,"theater, dated] "
рампа,railing,noun,dated] 
рампа,"embrasure, crenel",noun,"military, historical] "
рампа,ramp,noun,technical or skateboarding] 
рампа,apparatus for centralized distribution to consumers of compressed gas cylinders,noun,
рамэн,ramen,noun,
рамя,shoulder,noun,archaic] 
рамя,shoulders,noun,"obsolete, collective] "
рана,"wound, injury",noun,
ранг,"rank, grade, degree",noun,
рангоут,"spar (linear object used as a mast, sprit, yard, boom, pole or gaff)",noun,nautical] 
Рангун,"Рангун (former name of Yangon, the <<capital>> of <<r:Suf/Yangon>> and the largest <<city>> in <<c/Burma>>)",prop,
рандеву,rendezvous,n inan,sometimes ironical] 
ранее,"earlier, already (prior to some time)",adv,
ранее,previous to [+ genitive (object)],prep,
ранение,"wound, wounding, injury, injuring",noun,
раненный,wounded,adj,
раненый,"wounded, injured",adj,
раненый,"wounded person, injured person",noun,
ранетка,"rennet, pippin (variety of apple)",noun,
ранетка,ranetka (of a sexually precocious girl),noun,slang] 
ранец,backpack,noun,
ранимый,"fragile, vulnerable [of a person]",adj,
ранить,"to wound, to injure",v both,
ранить,to hurt,v both,
ранка,diminutive of рана: (small) wound,noun,
ранний,early,adj,
рано,early,adv,
рантье,rentier (an individual who receives an income from his or her assets and investments),m anim} {f anim,
ранчо,ranch [usually in the North American context],n inan,
раньше,"earlier, before, in the past",adv,
рапира,"rapier, foil (slender straight sharply-pointed sword)",noun,
рапорт,report,noun,
рапортовать,to report,v impf,
раритет,"rarity, curiosity (rare or unusual object)",noun,
рас-,alternative form of раз- [before voiceless consonants],prefix,
раса,race (group of people),noun,
расам,rasam,noun,
Расея,Russia (country),prop,"colloquial, often, ironic] "
расизм,racism,noun,
расист,racist,noun,
расистка,racist (female),noun,
расистский,racist,adj,
раскадровка,"splitting into scenes, scene selection",noun,cinematography] 
раскаиваться,to repent (of),v impf,religion] 
раскаиваться,"to be remorseful (of), to regret",v impf,
раскалённый,"burning hot, scorching, red-hot",adj,
раскаливать,"to make burning hot, to bring to a great heat, to incandesce",v impf,
раскалить,"to make burning hot, to bring to a great heat, to incandesce",v pf,
раскалывать,"to split, to cleave, to break (sugar), to crack (nuts), to chop (firewood)",v impf,
раскалывать,"to divide, to split up",v impf,figurative] 
раскалываться,"to cleave, to split, to crack",v impf,
раскалываться,"to start talking, to tell/reveal/disclose the truth, to blab, to let it out, to spill the beans, to spill",v impf,colloquial] 
раскалять,to heat (in an extreme way),v impf,
раскапывать,"to dig out, to grub up, to grub out",v impf,
раскапывать,"to dig out, to dig up, to unearth",v impf,colloquial] 
раскапывать,to excavate,v impf,archeology] 
раскат,"reverberation, roll (a heavy, reverberatory sound)",noun,
раскат,roar,noun,
раскат,growl,noun,
раскатать,to roll (out),v pf,
раскатать,to make slippery (by sliding on),v pf,
раскатать,"to roll apart, (a log building) to take apart",v pf,
раскатистый,"rolling, resounding",adj,
раскатить,to accelerate by rolling,v pf,
раскатить,"to roll apart, (a log building) to take apart",v pf,
раскатывать,to roll (out),v impf,
раскатывать,to make slippery (by sliding on),v impf,
раскатывать,"to roll apart, (a log building) to take apart",v impf,
раскатывать,"to drive (about, around), to ride (about, around)",v impf,colloquial] 
раскачать,"to swing, to rock",vt pf,
раскачать,"to loosen, to shake loose, to undermine",v pf,
раскачать,"to move, to stir up",v pf,colloquial] 
раскачаться,"to swing, to rock",vi pf,
раскачаться,"to rock oneself to and fro, to sway",v pf,
раскачаться,to become rickety/shaky/unsteady,v pf,
раскачаться,"to be sluggish, to mark time, to barely drag one's feet",v pf,disapproving] 
раскачаться,"to bestir/move oneself, to start moving",v pf,colloquial] 
раскачивать,"to swing, to rock",vt impf,
раскачивать,"to loosen, to shake loose, to undermine",v impf,
раскачивать,"to move, to stir up, to motivate",v impf,colloquial] 
раскачиваться,"to swing, to rock",vi impf,
раскачиваться,"to rock oneself to and fro, to sway",v impf,
раскачиваться,to become rickety/shaky/unsteady,v impf,
раскачиваться,"to be sluggish, to mark time, to barely drag one's feet",v impf,pejorative] 
раскачиваться,"to bestir/move oneself, to start moving",v impf,colloquial] 
раскачка,"rocking, swinging",noun,colloquial] 
раскачка,swaying,noun,colloquial] 
раскачка,motivation [action or result],noun,colloquial] 
раскаяние,"repentance, remorse (feeling of regret or remorse)",noun,
раскаяться,to repent (of),v pf,religion] 
раскаяться,"to be remorseful (of), to regret",v pf,
расквартирование,"quartering, billeting (the act of providing housing for military personnel), accommodation (lodging)",noun,
расквитаться,"to settle accounts (with), to reckon (with), to square up (with), to settle up",v pf,
расквитаться,to get even; to get revenge,v pf,colloquial] 
раскидать,to throw in different directions,v pf,
раскидистый,branchy; spreading (of a tree); sprawling,adj,
раскидывать,to throw in different directions,v impf,
раскидывать,"to stretch out, to spread",v impf,
раскидывать,"to spread, to deal",v impf,
раскидывать,"(a tent, a campto ) to pitch, to set up",v impf,
раскидываться,"to spread out, to stretch out, to stretch far away",v impf,
раскидываться,to sprawl,v impf,
раскинуть,"to stretch out, to spread",v pf,
раскинуть,"to spread, to deal",v pf,
раскинуть,"to pitch, to set up (a tent, a camp)",v pf,
раскинуться,"to spread out, to stretch out, to stretch far away",v pf,
раскинуться,to sprawl,v pf,
раскисать,to become soft/limp,v impf,
раскисать,"to be slack/loose/flabby/droopy/drooping, to be out of sorts, to feel seedy/weak/spent/wasted, to become maudlin, to lose heart",v impf,colloquial] 
раскисать,to become sentimental/tearful/maudlin/mawkish/lachrymose,v impf,colloquial] 
раскиснуть,to become soft/limp,v pf,
раскиснуть,"to be slack/loose/flabby/droopy/drooping, to be out of sorts, to feel seedy/weak/spent/wasted, to become maudlin, to lose heart",v pf,colloquial] 
раскиснуть,to become sentimental/tearful/maudlin/mawkish/lachrymose,v pf,colloquial] 
расклад,"spread, layout, deal",noun,cards] 
расклад,"state of affairs/things, the lie of the land, the lay of the land, ball game",noun,
раскладка,"distribution, apportionment, allocation",noun,colloquial] 
раскладка,share,noun,colloquial] 
раскладка,recipe,noun,colloquial] 
раскладка,"laying out, spreading; laying flat",noun,colloquial] 
раскладка,layout [e.g. of a keyboard],noun,colloquial] 
раскладка,building and lighting [of a fire],noun,colloquial] 
раскладка,ratio of margin width to margin height [on a page],noun,typography] 
раскладушка,"folding bed, camp bed, cot",noun,
раскладушка,"clamshell phone, flip phone",noun,colloquial] 
раскладывать,"to put [in separate locations], to put away",v impf,
раскладывать,"to lay out, to display",v impf,
раскладывать,to lay flat [e.g. a newspaper or cot],v impf,
раскладывать,to spread out (cards),v impf,
раскладывать,"to distribute, to apportion, to allocate",v impf,
раскладывать,to build and light (a fire),v impf,
раскладывать,to unharness,v impf,"dated, figurative] "
раскладываться,to unpack,v impf,colloquial] 
раскладываться,"to unfold, to spread out, to open up, to open out",v impf,
раскланиваться,to bow [e.g. of a gentleman or performer],v impf,
раскланиваться,to greet by bowing [с + instrumental],v impf,
раскланяться,to bow [e.g. of a gentleman or performer],v pf,
раскланяться,to greet by bowing [с + instrumental],v pf,rare] 
раскланяться,"to say goodbye, to bid farewell",v pf,rare] 
раскованность,"relaxedness, uninhibitedness",noun,
раскованный,"relaxed, uninhibited",adj,
раскованный,unshod [of a horse],adj,
раскованный,"unshackled, unchained",adj,
раскол,"split, dissidence",noun,
раскол,cleavage,noun,
раскол,disunity,noun,
раскол,"schism, dissent",noun,
расколоть,"to split, to cleave, to break (sugar), to crack (nuts), to chop (firewood)",v pf,
расколоть,"to divide, to split up",v pf,figurative] 
расколоть,to make to talk,v pf,colloquial] 
расколоться,"to cleave, to split, to crack",v pf,
расколоться,"to start talking, to tell/reveal/disclose the truth, to blab, to let it out, to spill the beans, to spill",v pf,colloquial] 
раскольник,"[historical, religion] Raskolnik",noun,
раскопать,"to dig out, to grub up, to grub out",v pf,
раскопать,"to dig out, to dig up, to unearth",v pf,colloquial] 
раскопать,to excavate,v pf,archeology] 
раскопки,"excavations, diggings",noun,
раскостить,"to scold, to berate, to lambast, to chide",v pf,colloquial] 
раскосый,slant-eyed,adj,
раскосый,"suffering from strabismus, cross-eyed",adj,
раскосый,"slanted, inclined, oblique",adj,colloquial] 
раскошеливаться,"to be cough up (money), to shell out (money)",v impf,colloquial] 
раскошелиться,"to be cough up (money), to shell out (money)",v pf,colloquial] 
раскрадывать,"to steal (in parts or regularly), to sack, to embezzle, to plunder",v impf,
раскраивать,to cut out (fabric to specific lengths and shapes to make clothes),v impf,
раскрасить,"to paint, to colour",v pf,
раскраска,"coloring, coloration (action or result)",noun,
раскраска,coloring book,noun,colloquial] 
раскраснеться,"to get red in the face, to redden, to flush, to blush",v pf,
раскрасть,"to steal (in parts or regularly), to sack, to embezzle, to plunder",v pf,
раскрашивать,"to paint, to colour",v impf,
раскроить,to cut out (fabric to specific lengths and shapes to make clothes),v pf,
раскрой,(pattern) cutting,noun,
раскрой,"cut, cutout, layout",noun,
раскрутить,"to unwind, to unroll, to unspin",v pf,
раскрутить,"to promote, to market, to hype",v pf,
раскрутить,"to persuade someone into doing something (often with deceit), to hustle someone into doing something/out of their money, etc",v pf,
раскрутиться,"to unwind, to untwist, to unscrew",vi pf,
раскрутиться,to spin [strongly],vi pf,colloquial] 
раскрутиться,"to succeed in business, to become well-known [through business]",v pf,colloquial] 
раскрутка,"untwisting, untwining, undoing",noun,
раскрутка,unwinding,noun,
раскрутка,"spin, spinning, rotation",noun,
раскрутка,"publicity campaign, buildup, hype, promotion",noun,colloquial] 
раскручивать,"to unwind, to unroll, to unspin",v impf,
раскручивать,"to promote, to market, to hype",v impf,
раскручивать,"to persuade someone into doing something (often with deceit), to hustle someone into doing something/out of their money, etc",v impf,
раскручиваться,"to unwind, to untwist, to unscrew",vi impf,
раскручиваться,to spin [strongly],vi impf,colloquial] 
раскручиваться,"to succeed in business, to become well-known [through business]",v impf,colloquial] 
раскрывать,to open,v impf,
раскрывать,"to uncover, to expose, to bare",v impf,
раскрывать,"to disclose, to reveal, to discover",v impf,
раскрываться,to open,v impf,
раскрываться,to uncover oneself,v impf,
раскрываться,"(crime, cheat etc.) to come out, to come to light",v impf,
раскрываться,to reveal/manifest oneself,v impf,
раскрываться,"to show one's cards/hand, to lay one's cards on the table",v impf,cards] 
раскрытие,opening,noun,
раскрытие,disclosure,noun,
раскрытие,"solving, exposure",noun,
раскрытие,disclosure,noun,
раскрытие,discovery,noun,
раскрытый,open,adj,
раскрытый,exposed,adj,
раскрытый,"detected, uncovered, disclosed",adj,
раскрыть,to open,v pf,
раскрыть,"to uncover, to expose, to bare",v pf,
раскрыть,"to disclose, to reveal, to discover",v pf,
раскрыться,to open,v pf,
раскрыться,to uncover oneself,v pf,
раскрыться,"(crime, cheat etc.) to come out, to come to light",v pf,
раскрыться,to reveal/manifest oneself,v pf,
раскрыться,"to show one's cards/hand, to lay one's cards on the table",v pf,cards] 
раскулачивание,"dekulakization (dispossession of kulaks, i.e. better-off peasants, of their resources, often killing them in the process)",noun,"historical, Soviet Union] "
раскулачивание,"forcible seizure of ill-gotten assets, illegal confiscation",noun,"figurative, ironic] "
раскулачивать,"to dekulakize, to dispossess (a kulak) of his/her property and/or rights",v impf,historical] 
раскулачивать,"to disassemble (a car, structure, etc.)",v impf,colloquial] 
раскулачить,"to dekulakize, to dispossess (a kulak) of his/her property and/or rights",v pf,historical] 
раскулачить,"to disassemble (a car, structure, etc.)",v pf,colloquial] 
раскусить,to bite through,v pf,
раскусить,"to guess, to get to the core, to get to the heart, to get to the bottom (of), to see through (someone), to get (someone's) measure",v pf,colloquial] 
раскусывать,to bite through,v impf,
раскусывать,"to guess, to get to the core, to get to the heart, to get to the bottom (of), to see through (someone), to get (someone's) measure",v impf,colloquial] 
расово,racially (relating to race),adv,
расовый,racial (of a race),adj,
распад,"disintegration, breakup, collapse",noun,
распад,"decay, dissociation",noun,"physics, chemistry] "
распадаться,"to disintegrate, to fall to pieces, to come apart, to come asunder",v impf,
распадаться,to break up (into),v impf,
распадаться,to dissociate,v impf,chemistry] 
распадаться,"to break up, to collapse",v impf,
распаривать,to steam,v impf,
распаривать,to soften by steaming,v impf,
распаривать,to stew,v impf,
распаривать,to cause to sweat,v impf,colloquial] 
распарить,to steam,v pf,
распарить,to soften by steaming,v pf,
распарить,to stew,v pf,
распарить,to cause to sweat,v pf,colloquial] 
распарывать,"to unstitch, to tear at the seams",v impf,
распарывать,"to rip open (skin, a body part, etc.) with a sharp object",v impf,colloquial] 
распасться,"to disintegrate, to fall to pieces, to come apart, to come asunder",v pf,
распасться,to break up (into),v pf,
распасться,to dissociate,v pf,chemistry] 
распасться,"to break up, to collapse",v pf,
распахать,"to plough up, to till",v pf,
распахивать,"to throw open, to fling open; to open wide",v impf,
распахивать,"to plough up, to till",v impf,
распахиваться,to fly/swing/sweep open,v impf,
распахиваться,to throw open one's coat,v impf,
распахнуть,"to throw open, to fling open; to open wide",v pf,
распахнуться,to fly/swing/sweep open,v pf,
распахнуться,to throw open one's coat,v pf,
распев,liturgical chant,noun,music] 
распев,"prolonged pronunciation, approachng singing",noun,
распевать,to spend time singing,v impf,colloquial] 
распевать,to sing loudly,v impf,colloquial] 
распевать,to rehearse (a song),v impf,
распевка,chant,noun,
распереть,"to burst open, to cause to burst",v pf,
распереть,"to overflow, to fill up, to fill to the brim, to be brimming over (with), to swell (with), to bloat (with)",v pf,colloquial] 
распереть,to hold apart; to strut off,v pf,
распеть,to rehearse (a song),v pf,
распечатать,to unseal (to break the seal of (something) in order to open it),v pf,
распечатать,to print (using a printer),v pf,
распечатка,unsealing,noun,
распечатка,printing out,noun,
распечатка,"printout, listing",noun,
распечатывать,to unseal (to break the seal of (something) in order to open it),v impf,
распечатывать,to print (using a printer),v impf,
распивать,to drink (usually alcohol) with someone else,v impf,colloquial] 
распивать,to take one's time drinking (something),v impf,"colloquial, imperfective only] "
распиздяй,"irresponsible, unreliable person; slob",noun,"vulgar, taboo slang] "
распиливать,to saw to pieces,v impf,
распиливать,"to embezzle (money, e.g. from a contract) by intentionally padding costs",v impf,"figurative, slang] "
распилить,to saw to pieces,v pf,
распилить,"to embezzle (money, e.g. from a contract) by intentionally padding costs",v pf,"figurative, slang] "
распинать,to crucify,v impf,
распинать,to kick away,v pf,
распирать,"to burst open, to cause to burst",v impf,
распирать,"to overflow, to fill up, to fill to the brim, to be brimming over (with), to swell (with), to bloat (with)",v impf,colloquial] 
распирать,to hold apart; to strut off,v impf,
расписание,schedule (time-based plan of events),noun,
расписание,"timetable (trains, lessons, etc.)",noun,
расписать,to paint,v pf,
расписать,"to enter (numerical values, dates, or names)",v pf,accounting] 
расписаться,to sign (documents),v pf,
расписаться,to register one's marriage,v pf,colloquial] 
расписаться,"to admit openly, to acknowledge",v pf,"в + prepositional, colloquial] "
расписка,receipt (written acknowledgement),noun,
расписной,painted,adj,
расписной,"multicolored, motley",adj,"figurative, colloquial] "
расписывать,to paint,v impf,
